abbreviatedAddress,city,zipcode,latitude,longitude,bathrooms,bedrooms,lotSize,daysOnZillow,Date_sold,price,zestimate,rentZestimate,propertyTaxRate,taxAssessedValue,taxAssessedYear
11218 SW 27th Ave,Portland,97219,45.44385529,-122.7035828,3,4,5662,360,7/30/2020,585000,669500,2995,1.12,493420,2020
3977 SE Salquist Rd,Gresham,97080,45.48324585,-122.3924408,2,3,3920,320,7/30/2020,310000,346334,1895,1.12,254690,2020
799 NW Connell Ave,Hillsboro,97124,45.53034973,-122.9939194,4,4,15681,355,7/30/2020,575000,676200,2765,1.13,418430,2019
174 NW Ebberts Ave,Hillsboro,97124,45.52383804,-122.9960251,1,2,3485,355,7/30/2020,308000,362200,1562,1.13,239010,2019
2391 NW 3rd Ave,Hillsboro,97124,45.54184723,-122.998558,2,3,7405,355,7/30/2020,349900,411500,2070,1.13,283100,2019
15342 NW Decatur Way,Portland,97229,45.55742264,-122.8352356,3,5,6098,360,7/30/2020,529000,649600,2741,1.13,495410,2019
12724 NW Milazzo Ln,Portland,97229,45.55118179,-122.8082047,3,3,3920,360,7/30/2020,575500,682000,2695,1.13,528150,2019
3462 NW 3rd Ave,Hillsboro,97124,45.5451622,-122.9986496,3,5,8276,355,7/30/2020,580000,682100,3445,1.13,525030,2019
17537 Cardinal Dr,Lake Oswego,97034,45.39808273,-122.7152557,4,5,11325,360,7/30/2020,1850000,2247500,9010,1.08,1702062,2020
18803 Riven Dell Ct,Lake Oswego,97034,45.389534,-122.7074127,5,4,13068,361,7/30/2020,1050000,1276000,5115,1.08,1479604,2020
16723 Maple Cir,Lake Oswego,97034,45.40463638,-122.7120972,3,3,5227,361,7/30/2020,2150000,2612800,10474,1.08,1778256,2020
11410 NW Permian Dr,Portland,97229,45.54737091,-122.7942047,3,4,5662,360,7/30/2020,605000,717000,2834,1.13,540800,2019
17424 SW Dotterel Ln,Beaverton,97007,45.43231964,-122.8563385,3,3,3920,353,7/30/2020,605000,709000,2760,1.13,180600,2019
2601 N Baldwin St,Portland,97217,45.5786705,-122.6935806,2,4,4791,360,7/30/2020,500000,572300,2590,1.12,409110,2020
5205 N Gay Ave,Portland,97217,45.56068039,-122.6902695,1,2,4791,360,7/30/2020,505000,578000,2398,1.12,417900,2020
2135 N Alberta St,Portland,97217,45.55930328,-122.6893997,2,4,5227,361,7/30/2020,590000,706800,2962,1.12,555070,2020
6737 SE Johnson St,Hillsboro,97123,45.50123978,-122.9111481,3,4,7840,356,7/30/2020,479900,564500,2732,1.13,492960,2019
527 SE 46th Dr,Gresham,97080,45.46584702,-122.4274902,3,3,10890,319,7/30/2020,652300,728553,3148,1.12,856200,2020
3590 SW Victoria Pl,Gresham,97080,45.47187042,-122.4333038,3,4,12632,319,7/30/2020,500000,558450,2295,1.12,415860,2020
2591 SW 42nd St,Gresham,97080,45.46805573,-122.4585724,3,4,5662,320,7/30/2020,510000,574406,1850,1.12,482810,2020
10805 SW 121st Ave,Tigard,97223,45.44185638,-122.8005524,3,2,840,353,7/30/2020,197000,231700,1388,1.13,173790,2019
3504 Chelan Dr,West Linn,97068,45.36204529,-122.6461258,2,3,6635,360,7/30/2020,695000,844300,3750,1.08,597458,2020
7252-7262 SE 52nd Ave,Portland,97206,45.47026443,-122.6097794,1,3,6250,362,7/30/2020,350000,476700,2103,1.12,363210,2020
11756 SW Morning Hill Dr,Tigard,97223,45.43383408,-122.8186646,2,3,6098,353,7/30/2020,495000,582100,2594,1.13,417030,2019
9850 SW Pembrook St,Tigard,97224,45.41393661,-122.7778854,2,4,15681,353,7/30/2020,531000,624400,3083,1.13,450690,2019
11314 Legato Dr,Oregon City,97045,45.32479095,-122.6325684,3,4,10890,361,7/30/2020,552000,670800,3268,1.08,536129,2020
18760 Cook St,Oregon City,97045,45.33495712,-122.6278381,2,3,10363,360,7/30/2020,350000,425200,2534,1.08,402121,2020
405 S 2nd St,Oregon City,97045,45.35128403,-122.6124496,2,3,4356,360,7/30/2020,384000,466500,2513,1.08,317384,2020
12916 SW Timara Ln,Tigard,97224,45.39489746,-122.8097153,3,4,6098,353,7/30/2020,485000,570300,2781,1.13,432780,2019
16495 SW Tuscany St,Tigard,97223,45.4210968,-122.846489,3,5,6534,354,7/30/2020,535000,629300,3272,1.13,501610,2019
13048 SE Ridgecrest Rd,Happy Valley,97086,45.4536438,-122.5291061,3,4,27442,360,7/30/2020,526000,639000,3301,1.08,425259,2020
15995 SW Roshak Rd,Tigard,97224,45.41923141,-122.841217,3,6,20908,354,7/30/2020,517500,608200,2562,1.13,508180,2019
9717 SW Oaks Ln,Tigard,97224,45.40988541,-122.776268,3,4,5662,354,7/30/2020,469000,551700,2495,1.13,381600,2019
16346 SW 104th Ave,Tigard,97224,45.4017067,-122.7836456,2,3,4356,353,7/30/2020,409900,482000,2348,1.13,357610,2019
11536 Shelby Rose Dr,Oregon City,97045,45.32949066,-122.6296463,3,4,10454,361,7/30/2020,470000,571200,2753,1.08,404880,2020
15458 SW 82nd Pl,Tigard,97224,45.4085083,-122.7615204,3,3,5227,353,7/30/2020,490000,576200,2500,1.13,433430,2019
1826 Barnes Cir,West Linn,97068,45.35249329,-122.6491165,3,4,15681,361,7/30/2020,665000,808100,4947,1.08,762014,2020
2055 NE Grant St,Hillsboro,97124,45.52819443,-122.9614105,2,4,8712,355,7/30/2020,433000,509200,2495,1.13,356340,2019
11265 SW 83rd Ave,Tigard,97223,45.43870163,-122.7627792,2,3,9147,354,7/30/2020,445875,524500,2495,1.13,425910,2019
15369 SW Roundtree Dr,Portland,97223,45.42631149,-122.8353653,2,3,6534,353,7/30/2020,425000,499800,2195,1.13,372200,2019
5863 SE Robhil Dr,Portland,97222,45.42415619,-122.6032181,4,4,12632,339,7/30/2020,650000,773200,2995,1.08,691061,2020
6916 SE Pierce St,Milwaukie,97222,45.45231628,-122.5913925,3,4,3484,339,7/30/2020,450000,535300,2500,1.08,462667,2020
3105 SE Washington St,Milwaukie,97222,45.44355392,-122.6307068,2,4,6969,338,7/30/2020,445000,529200,2395,1.08,430267,2020
118 Jersey Ave,Oregon City,97045,45.34793472,-122.6049805,1,3,4791,360,7/30/2020,330000,400900,1853,1.08,234636,2020
13985 SW Hall Blvd,Tigard,97223,45.4189415,-122.7658997,2,3,14810,354,7/30/2020,365000,429400,2595,1.13,315120,2019
11606 S Salmonberry Dr,Oregon City,97045,45.32656479,-122.6296463,2,3,26136,361,7/30/2020,475000,577200,2452,1.08,369691,2020
11525 SW Tigard Dr,Tigard,97223,45.43650055,-122.7954178,1,3,9583,353,7/30/2020,365000,429200,1895,1.13,305890,2019
11134 SW 130th Ave,Tigard,97223,45.43951035,-122.8102493,2,4,5662,353,7/30/2020,470000,552700,2594,1.13,423580,2019
14799 SW Rosario Ln,Tigard,97224,45.40449524,-122.8288498,3,3,6534,353,7/30/2020,495000,582100,2694,1.13,421230,2019
13652 SW Blue Gum Ct,Tigard,97223,45.42185211,-122.8184891,3,3,7840,353,7/30/2020,595000,699700,3068,1.13,513460,2019
14119 SW Wagoner Pl,Tigard,97224,45.41786194,-122.817894,3,4,11761,353,7/30/2020,700000,823200,3362,1.13,607320,2019
15109 SE Francesca Ln,Happy Valley,97086,45.43532181,-122.5077515,4,5,7405,362,7/28/2020,737500,896500,3566,1.08,736591,2020
8725 SW 165th Ave,Beaverton,97007,45.45690155,-122.8460999,3,4,6098,355,7/28/2020,540000,635400,2795,1.13,503100,2019
1404 NE Going St,Portland,97211,45.55618668,-122.651535,2,3,3920,362,7/28/2020,525000,601200,2150,1.12,459110,2020
19440 McCord Rd,Oregon City,97045,45.32529068,-122.6150894,2,3,10018,362,7/28/2020,427500,519700,2452,1.08,424141,2020
6700 SW Straughan Rd,Hillsboro,97123,45.4710083,-122.9467163,2,4,891673,357,7/28/2020,800000,943200,3844,1.13,566560,2019
14245 SW 112th Ave,Tigard,97224,45.4169426,-122.7930756,3,4,10018,355,7/28/2020,433500,510100,2527,1.13,349120,2019
16057 NW Claremont Dr,Portland,97229,45.55190659,-122.8425293,3,3,6969,359,7/28/2020,660000,776600,2861,1.13,671230,2019
6115 NW Birch Ave,Hillsboro,97124,45.56438065,-122.9316483,2,3,84070,357,7/28/2020,545000,748300,2875,1.13,536030,2019
2518 SE 58th Ave,Portland,97206,45.5045433,-122.6027985,3,3,3049,359,7/28/2020,750000,849700,2875,1.12,727010,2020
6369 N Commercial Ave,Portland,97217,45.56880188,-122.6715317,1,2,4791,362,7/28/2020,547500,627000,2330,1.12,459820,2020
2736 SW Nevada Ct,Portland,97219,45.47230148,-122.7052841,3,3,2613,362,7/28/2020,622000,712300,2981,1.12,527680,2020
13130 SW Clearview Way,Tigard,97223,45.42192841,-122.8126755,3,3,8276,355,7/28/2020,538000,633000,2795,1.13,499070,2019
3903 SW Baird St,Portland,97219,45.4577713,-122.7170563,7,7,28749,362,7/28/2020,559000,640200,4194,1.12,733690,2020
9684 NW Nottage Dr,Portland,97229,45.52887726,-122.776535,3,4,7840,359,7/28/2020,665000,782500,3380,1.13,622180,2019
14828 SE Page Park Ct,Happy Valley,97086,45.42783356,-122.5101166,5,5,5227,362,7/28/2020,680000,826600,4838,1.08,651900,2020
8832 SW Marseilles Dr,Beaverton,97007,45.45554352,-122.8620682,4,4,8712,355,7/28/2020,820000,964800,3941,1.13,766460,2019
639 N Tomahawk Island Dr,Portland,97217,45.60861206,-122.6739502,3,3,234352,364,7/28/2020,370000,425200,2692,1.12,404030,2020
3935 SE 34th Ave,Portland,97202,45.4942131,-122.6300812,2,4,4791,362,7/28/2020,550000,629900,2910,1.12,530310,2020
286 SE 46th Dr,Gresham,97080,45.46510696,-122.430603,3,3,5227,321,7/28/2020,459900,513945,2295,1.12,368490,2020
11394 NW Odeon Ln,Portland,97229,45.53658676,-122.7936859,3,5,4356,359,7/28/2020,659900,778000,3432,1.13,642150,2019
19212 S Echo Dell Ln,Oregon City,97045,45.3286705,-122.5140305,4,5,247420,340,7/28/2020,610000,725800,3480,1.08,665815,2020
992 S End Rd,Oregon City,97045,45.33901596,-122.6232224,3,4,10890,362,7/28/2020,413000,502100,2250,1.08,450051,2020
10006 SE 40th Ave,Portland,97222,45.45059967,-122.6212616,2,3,21780,340,7/28/2020,445000,523600,2400,1.08,408519,2020
1756 SE 61st Dr,Hillsboro,97123,45.50659561,-122.9186859,3,5,6969,357,7/28/2020,470000,553000,2664,1.13,424970,2019
6601 SE Royce Ct,Hillsboro,97123,45.51104355,-122.912262,4,6,6534,357,7/28/2020,470000,553000,2995,1.13,437950,2019
3617 SE Rhine St,Portland,97202,45.49768829,-122.6257401,3,3,2178,362,7/28/2020,555000,635600,2849,1.12,618820,2020
10851 SW Canterbury Ln,Portland,97224,45.41594696,-122.7874985,3,3,435,355,7/28/2020,328000,385900,2199,1.13,333410,2019
7142 NE Martin Luther King Blvd,PORTLAND,97211,45.57497406,-122.6610031,2,2,1306,337,7/28/2020,299999,340200,2095,1.12,367960,2020
14855 NW Mitchell St,Portland,97229,45.55125809,-122.829834,3,5,13068,361,7/27/2020,772500,956600,3956,1.13,776800,2019
17698 NW Deerbrook Ct,Portland,97229,45.5565033,-122.8588257,3,4,7840,364,7/27/2020,515000,611000,2875,1.13,513440,2019
936 NE Lovell St,Hillsboro,97124,45.54201889,-122.9748764,2,4,7405,359,7/27/2020,415000,488600,2034,1.13,356310,2019
2997 SE Rood Bridge Rd,Hillsboro,97123,45.49749756,-122.9536819,4,5,77972,319,7/27/2020,765000,867974,3257,1.13,655420,2019
604 SE Gabbert Rd,Gresham,97080,45.47367477,-122.4277267,4,4,13939,322,7/27/2020,699900,782363,1700,1.12,628450,2020
5372 SE Del Rio Ct,Hillsboro,97123,45.50407028,-122.9272919,2,3,8276,359,7/27/2020,396000,466200,1997,1.13,363690,2019
2388 Overlook Dr,Lake Oswego,97034,45.39784241,-122.6999359,3,4,13068,363,7/27/2020,657000,801000,2962,1.08,674331,2020
1194 SE 65th Ave,Hillsboro,97123,45.5110817,-122.913826,3,3,6098,358,7/27/2020,425000,500200,2162,1.13,379660,2019
2009 N Humboldt St,Portland,97217,45.55856323,-122.6878433,3,3,4791,361,7/27/2020,670000,758400,3127,1.12,697310,2020
10021 SE Wichita Ave,Milwaukie,97222,45.45035553,-122.601181,1,3,11325,342,7/27/2020,355000,423100,2995,1.08,421122,2020
650 SE 40th Ter,Gresham,97080,45.46970749,-122.4266205,3,2,6098,323,7/27/2020,540000,603790,2295,1.12,396380,2020
2086 SE Sparrow St,Milwaukie,97222,45.43431473,-122.6422348,3,3,5600,341,7/27/2020,563000,670100,2750,1.08,488716,2020
12285 SW 128th Ave,Tigard,97223,45.43140793,-122.8094788,3,3,7405,357,7/27/2020,475000,559200,2381,1.13,419650,2019
4271 SE Augusta Way,Gresham,97080,45.46669388,-122.4340286,5,4,21344,323,7/27/2020,825000,922457,3890,1.12,843300,2020
235 SE Avondale Way,Gresham,97080,45.46774673,-122.431427,3,3,13939,323,7/27/2020,519000,580309,2300,1.12,449760,2020
764 NE 21st Ave,Hillsboro,97124,45.52915955,-122.9608154,2,3,7840,359,7/27/2020,339900,399700,1634,1.13,294400,2019
430 SE Linden Ave,Gresham,97080,45.49438858,-122.4234543,2,3,4791,360,7/27/2020,370000,418800,1990,1.12,308450,2020
3223 SW Caraway Ct,Portland,97219,45.44852066,-122.7102356,3,5,9785,360,7/27/2020,889900,1007000,3889,1.12,396630,2020
2636 SE Clinton St,Portland,97202,45.5033226,-122.638855,2,3,4791,364,7/27/2020,625000,716200,3284,1.12,535480,2020
1185 Netzel St,Oregon City,97045,45.3347435,-122.6238174,3,3,10890,363,7/27/2020,411000,499800,3010,1.08,551881,2020
12632 SW Sorrel Dock Ct,Tigard,97223,45.44051361,-122.8065796,3,4,6534,356,7/27/2020,440000,610900,2500,1.13,450170,2019
12966 SE Spring Mountain Dr,Happy Valley,97086,45.43334579,-122.5310669,4,4,10018,364,7/27/2020,700000,851500,4838,1.08,767188,2020
7918 SE Center St,Portland,97206,45.49365616,-122.5819702,2,4,6098,364,7/27/2020,510000,584400,2430,1.12,426990,2020
2661 SW 16th Pl,Gresham,97080,45.48615265,-122.4591599,2,3,6969,359,7/27/2020,299000,338400,1962,1.12,281880,2020
1875 SW Eastwood Ave,Gresham,97080,45.48345184,-122.4631729,2,3,7840,360,7/27/2020,300000,436200,2034,1.12,304970,2020
7121 SE Reed College Pl,Portland,97202,45.47232056,-122.6296768,3,3,6098,361,7/27/2020,895000,1013100,4097,1.12,873310,2020
2250 SW 27th Dr,Gresham,97080,45.47648621,-122.454895,3,4,9147,360,7/27/2020,430000,486700,2884,1.12,412150,2020
1285 SW 26th Ct,Gresham,97080,45.47830582,-122.4461517,2,4,25264,360,7/27/2020,570000,645200,2233,1.12,468790,2020
10134 NW Priscilla Ct,Portland,97229,45.52939987,-122.7810364,4,5,7840,361,7/27/2020,799000,940700,3890,1.13,686650,2019
6525 NE Rodney Ave,Portland,97211,45.57044983,-122.6646652,4,4,6534,360,7/27/2020,660000,746900,2382,1.12,444010,2020
9440 SW Lakeside Dr,Tigard,97224,45.40908051,-122.774292,2,2,3920,357,7/27/2020,399000,470800,2250,1.13,394890,2019
19390 Orchard Grove Dr,Oregon City,97045,45.32455826,-122.6161575,2,3,10018,363,7/27/2020,489900,595700,2589,1.08,475429,2020
3120 N Arlington Pl,Portland,97217,45.58311844,-122.6984406,1,2,5000,338,7/27/2020,40192,472800,1845,1.12,364900,2020
9810 SW Landau Pl,Tigard,97223,45.44884109,-122.7548218,3,4,7840,356,7/27/2020,565000,665000,2884,1.13,480330,2019
11555 SW 133rd Pl,Tigard,97223,45.43622589,-122.8136444,3,3,5227,357,7/27/2020,445000,523900,2513,1.13,397300,2019
6223 SE 31st Ave,Portland,97202,45.47701645,-122.631691,3,4,4791,360,7/27/2020,788000,891700,3444,1.12,800830,2020
3757 NW 4th Ave,Hillsboro,97124,45.54756546,-123.0007629,3,4,4356,358,7/27/2020,499900,588400,2450,1.13,451710,2019
7312 NE Nelly St,Hillsboro,97124,45.51896286,-122.9030685,2,3,4791,358,7/27/2020,415000,496600,2100,1.13,378710,2019
23692 S Highway 213,Oregon City,97045,45.26299286,-122.5714951,2,3,220413,364,7/27/2020,530000,644700,2381,1.08,562751,2020
4160 Kenthorpe Way,West Linn,97068,45.38629913,-122.6337051,2,3,16117,364,7/27/2020,405000,492700,2595,1.08,425591,2020
20128 White Cloud Cir,West Linn,97068,45.3800354,-122.6370087,1,2,7840,363,7/27/2020,341000,425700,1778,1.08,310952,2020
21320 Horton Ct,West Linn,97068,45.37149811,-122.6352615,3,4,10454,363,7/27/2020,725000,881600,3689,1.08,622980,2020
2348 Appaloosa Way,West Linn,97068,45.37460327,-122.6432495,2,3,7405,363,7/27/2020,519900,632200,2370,1.08,422513,2020
10054 SE Elderberry St,Happy Valley,97086,45.45064926,-122.4898605,3,4,3920,363,7/27/2020,553450,603800,3311,1.08,426264,2020
6130 SE Mitchell St,Portland,97206,45.48519135,-122.6001205,2,5,8407,338,7/27/2020,100000,748200,2428,1.12,642240,2020
5296 NE Windrow St,Hillsboro,97124,45.53399277,-122.9282913,3,4,9583,358,7/27/2020,455000,535500,2766,1.13,413140,2019
10992 SE Lenore St,Happy Valley,97086,45.442379,-122.5511627,4,7,9147,364,7/27/2020,618000,751700,4838,1.08,727437,2020
743 SW Bailey Ave,Hillsboro,97123,45.51434326,-122.9928894,1,2,7405,359,7/27/2020,185000,217800,1650,1.13,191960,2019
1576 SE Larch Way,Gresham,97080,45.48523331,-122.3756332,3,4,5662,360,7/27/2020,321000,474900,2300,1.12,347620,2020
17004 S Sunterra Dr,Oregon City,97045,45.39076614,-122.5175629,2,3,32670,364,7/27/2020,799000,971900,3209,1.08,906461,2020
10200 SW 61st Ave,Portland,97219,45.45204926,-122.7388,3,3,20037,364,7/27/2020,520500,596400,4300,1.12,661790,2020
540 8th St,Lake Oswego,97034,45.42224503,-122.6728287,4,4,7840,363,7/27/2020,1279000,1555300,6235,1.08,914645,2020
205 5th St,Lake Oswego,97034,45.41794205,-122.6692657,3,4,7840,363,7/27/2020,895000,1088300,4133,1.08,831645,2020
2165 SE Cedar Park Ct,Hillsboro,97123,45.51176071,-122.9604874,2,3,7405,359,7/27/2020,335000,394400,1564,1.13,304370,2019
18200 S Christine Ct,Oregon City,97045,45.34220886,-122.46418,1,3,27007,363,7/27/2020,322500,392200,1786,1.08,252138,2020
16284 Barlow Dr,Oregon City,97045,45.37134552,-122.5576935,3,4,10018,363,7/27/2020,585000,711400,3315,1.08,579422,2020
14950 S Armel Dr,Oregon City,97045,45.37334824,-122.5594864,3,4,20037,363,7/27/2020,570000,693100,3616,1.08,615462,2020
2920 SW Stanley Ct,Portland,97219,45.45633316,-122.7062149,3,5,7405,364,7/27/2020,599000,686400,2695,1.12,525720,2020
2899 SE Brookwood Ave,Hillsboro,97123,45.49887466,-122.9310684,3,4,2614,358,7/27/2020,390000,459900,2466,1.13,156870,2019
4709 Walnut St,West Linn,97068,45.35860825,-122.617897,2,3,5227,364,7/27/2020,383500,466500,2865,1.08,398216,2020
7915 SE Engelmann St,Hillsboro,97123,45.48169327,-122.8996429,3,3,3485,358,7/27/2020,359900,424400,2394,1.13,119970,2019
885 McVey Ave,Lake Oswego,97034,45.40905762,-122.6705322,1,3,8276,364,7/27/2020,450000,547400,2350,1.08,398282,2020
16352 SW Cromwell Ct,Tigard,97223,45.42422867,-122.8459625,2,3,7840,357,7/27/2020,550000,647500,2694,1.13,506100,2019
17601 SW Oviatt St,Beaverton,97007,45.46571732,-122.8582458,3,4,9583,357,7/27/2020,557000,655800,3213,1.13,506430,2019
801 Nicole Ct,West Linn,97068,45.34934616,-122.670372,3,4,10018,364,7/27/2020,785000,954900,3595,1.08,793485,2020
9646 SE 172nd Ave,Happy Valley,97086,45.45291519,-122.4859161,2,3,27878,364,7/27/2020,393000,478100,2335,1.08,246402,2020
16808 S Bradley Rd,Oregon City,97045,45.36287308,-122.5162582,3,4,209523,364,7/27/2020,610000,742000,3297,1.08,582360,2020
15410 SW 155th Ct,Beaverton,97007,45.44648743,-122.8350677,3,4,7405,356,7/27/2020,545000,641500,2862,1.13,469910,2019
3353 SE 13th Ave,Portland,97202,45.49876785,-122.6525497,1,4,2850,338,7/27/2020,231000,599400,2400,1.12,431120,2020
25484 SW Petes Mountain Rd,West Linn,97068,45.33577728,-122.6754456,8,6,128502,363,7/27/2020,1900000,2310500,9262,1.08,2387865,2020
12059 Hazeldell Ave,Oregon City,97045,45.32349014,-122.6195908,2,4,10018,363,7/27/2020,490000,595900,2713,1.08,481939,2020
14163 SW 118th Ct,Tigard,97224,45.41744995,-122.7987137,3,4,9147,357,7/27/2020,755000,885800,3630,1.13,645740,2019
2176 Buck St,West Linn,97068,45.37136841,-122.6254349,2,4,4791,363,7/27/2020,464900,565300,2786,1.08,456648,2020
5880 SW Glenbrook Rd,Beaverton,97007,45.47766113,-122.8355255,2,3,8276,357,7/27/2020,450000,529800,2594,1.13,439840,2019
15284 SW Thames Ln,Tigard,97224,45.41069412,-122.8342896,4,4,6098,356,7/27/2020,839900,985200,4037,1.13,781410,2019
15455 SW Gleneden Dr,Beaverton,97007,45.46370697,-122.8355026,3,4,6534,357,7/27/2020,525000,618100,2795,1.13,484840,2019
656 NE Kathleen Ct,Hillsboro,97124,45.5406723,-122.9826508,3,3,6969,360,7/25/2020,500000,588700,2633,1.13,463490,2019
15740 SW Oakhill Ln,Tigard,97224,45.40616989,-122.7723312,2,3,4356,360,7/24/2020,415000,551600,2694,1.13,413000,2019
12258 SE One Rosa Dr,Happy Valley,97086,45.43072891,-122.53759,2,3,10454,345,7/24/2020,495000,591700,2650,1.08,498843,2020
10470 NW Lee St,Portland,97229,45.51978302,-122.7850189,2,3,10191,342,7/24/2020,300000,350200,2150,1.13,453810,2019
3979 SE 68th Ave,Hillsboro,97123,45.49113083,-122.9117584,3,4,4791,362,7/24/2020,652200,770000,3399,1.13,75600,2019
10743 SW Heron Cir,Beaverton,97007,45.44288635,-122.8304062,3,4,6969,360,7/24/2020,615000,724700,3173,1.13,522140,2019
4911 SE Ramona St,Portland,97206,45.48082352,-122.6119843,1,4,4791,342,7/24/2020,360000,408800,2200,1.12,364130,2020
1520 NW 123rd Ave,Portland,97229,45.53056335,-122.8034973,2,3,8276,343,7/24/2020,510500,596200,2295,1.13,491270,2019
11642 SE Verns Way,Happy Valley,97086,45.43862534,-122.5332718,3,4,6534,345,7/24/2020,530000,633600,2850,1.08,602724,2020
7342 SE 29th Ave,Portland,97202,45.47129822,-122.63311,4,6,7405,364,7/24/2020,1250000,1038700,4068,1.12,822790,2020
1020 SE Brookwood Ave,Hillsboro,97123,45.51248169,-122.9362793,2,3,6969,362,7/24/2020,274900,323900,2070,1.13,288970,2019
2955 SE Creek Ct,Hillsboro,97123,45.49475479,-122.9519882,2,3,9147,362,7/24/2020,412000,485500,1995,1.13,323840,2019
7083 N Burrage Ave,Portland,97217,45.5748024,-122.6947174,2,2,4791,343,7/24/2020,570000,647300,2295,1.12,394680,2020
9406 NE Gertz Ct,Portland,97211,45.59154892,-122.665535,1,3,3484,342,7/24/2020,250500,284500,1800,1.12,220170,2020
5334 SW Florida St,Portland,97219,45.4751091,-122.7322006,1,3,5662,342,7/24/2020,309000,350900,2200,1.12,341870,2020
7023 SE Knight St,Portland,97206,45.48044968,-122.5905609,1,2,3920,342,7/24/2020,308500,350300,1795,1.12,320730,2020
9837 SW Kimberly Dr,Tigard,97224,45.40650558,-122.7784348,3,5,9583,360,7/24/2020,560000,659900,3298,1.13,479720,2019
14363 SW Fanno Creek Ct,Tigard,97224,45.4161911,-122.7627258,2,3,4791,360,7/24/2020,407900,488700,2195,1.13,356790,2019
6824 N Haight Ave,Portland,97217,45.57243729,-122.669487,1,4,4791,343,7/24/2020,500000,567800,2900,1.12,516080,2020
1715 NE Killingsworth St,Portland,97211,45.56292725,-122.6476288,3,2,4791,343,7/24/2020,550000,624600,2295,1.12,444690,2020
14614 NW Evelyn St,Portland,97229,45.57252884,-122.8267822,3,4,4791,364,7/24/2020,655000,773300,2849,1.13,627420,2019
7050 SW 152nd Ave,Beaverton,97007,45.46878052,-122.8338547,2,3,14374,360,7/24/2020,485000,571500,2562,1.13,410120,2019
